formula,proto_uid,proto_formula,proto_layergroup,proto_lgnum,proto_international,proto_bravais_type,proto_gap_hse,proto_ehull,proto_dyn_stab,substitution,s_chem_rf,src_en,tgt_en,substitution_en_delta,src_radius,tgt_radius,substitution_radius_delta,substitution_radius_delta_frac,substitution_risk,needs_relaxation,reduced_formula,candidate_layergroup,candidate_layergroup_norm,exists_same_formula,exists_same_formula_layergroup,novelty_class,matched_c2db_uids,matched_c2db_layergroups,matched_same_lg_uids,matched_same_lg_gap_hse,matched_same_lg_gap_pbe,matched_same_lg_ehull,matched_same_lg_dyn_stab,candidate_index,gap_pred,is_uwbg,gap_bin
KBrCl4,2IKCl4-1,KICl4,p4/mbm,63,P4/mbm,Square (tp),3.571379152892664,0.0024375808136693302,Yes,I→Br,0.925,2.66,2.96,0.2999999999999998,1.15,0.94,0.20999999999999996,0.18260869565217389,medium,True,KBrCl4,p4/mbm,p4/mbm,True,True,known_material,2BrKCl4-1,p4/mbm,2BrKCl4-1,3.67262571391008,2.440901034745624,0.001518735834271349,Yes,269,4.205188751220703,True,4-6
KIBr4,2IKCl4-1,KICl4,p4/mbm,63,P4/mbm,Square (tp),3.571379152892664,0.0024375808136693302,Yes,Cl→Br,0.82,3.16,2.96,0.20000000000000018,0.79,0.94,0.1499999999999999,0.18987341772151886,medium,True,KIBr4,p4/mbm,p4/mbm,False,False,new_composition,,,,,,,,270,3.149017333984375,False,2-4
KI5,2IKCl4-1,KICl4,p4/mbm,63,P4/mbm,Square (tp),3.571379152892664,0.0024375808136693302,Yes,Cl→I,0.905,3.16,2.66,0.5,0.79,1.15,0.3599999999999999,0.4556962025316454,high,True,KI5,p4/mbm,p4/mbm,False,False,new_composition,,,,,,,,271,2.9750776290893555,False,2-4
NaBrCl4,2BrRbCl4-1,RbBrCl4,p4/mbm,63,P4/mbm,Square (tp),3.6608850852847032,0.0,Yes,Rb→Na,0.86,0.82,0.93,0.1100000000000001,2.65,1.9,0.75,0.2830188679245283,medium,True,NaBrCl4,p4/mbm,p4/mbm,False,False,new_composition,,,,,,,,272,3.5612282752990723,True,2-4
RbBr5,2BrRbCl4-1,RbBrCl4,p4/mbm,63,P4/mbm,Square (tp),3.6608850852847032,0.0,Yes,Cl→Br,0.945,3.16,2.96,0.20000000000000018,0.79,0.94,0.1499999999999999,0.18987341772151886,medium,True,RbBr5,p4/mbm,p4/mbm,False,False,new_composition,,,,,,,,273,3.18776798248291,False,2-4
RbI4Br,2BrRbCl4-1,RbBrCl4,p4/mbm,63,P4/mbm,Square (tp),3.6608850852847032,0.0,Yes,Cl→I,0.76,3.16,2.66,0.5,0.79,1.15,0.3599999999999999,0.4556962025316454,high,True,RbI4Br,p4/mbm,p4/mbm,False,False,new_composition,,,,,,,,274,3.421762466430664,True,2-4
RbBrF4,2BrRbCl4-1,RbBrCl4,p4/mbm,63,P4/mbm,Square (tp),3.6608850852847032,0.0,Yes,Cl→F,0.85,3.16,3.98,0.8199999999999998,0.79,0.42,0.37000000000000005,0.4683544303797469,high,True,RbBrF4,p4/mbm,p4/mbm,True,True,known_material,2BrRbF4-1,p4/mbm,2BrRbF4-1,,3.4871599717866326,0.0,No,275,0.13516885042190552,False,0-2
RbCl5,2BrRbCl4-1,RbBrCl4,p4/mbm,63,P4/mbm,Square (tp),3.6608850852847032,0.0,Yes,Br→Cl,0.98,2.96,3.16,0.20000000000000018,0.94,0.79,0.1499999999999999,0.1595744680851063,medium,True,RbCl5,p4/mbm,p4/mbm,True,True,known_material,2RbCl5-1,p4/mbm,2RbCl5-1,,,0.11687046009425368,Unknown,276,3.2321271896362305,False,2-4
RbCl4F,2BrRbCl4-1,RbBrCl4,p4/mbm,63,P4/mbm,Square (tp),3.6608850852847032,0.0,Yes,Br→F,0.89,2.96,3.98,1.02,0.94,0.42,0.52,0.5531914893617021,high,True,RbCl4F,p4/mbm,p4/mbm,False,False,new_composition,,,,,,,,277,0.7302079796791077,False,0-2
RbICl4,2BrRbCl4-1,RbBrCl4,p4/mbm,63,P4/mbm,Square (tp),3.6608850852847032,0.0,Yes,Br→I,0.94,2.96,2.66,0.2999999999999998,0.94,1.15,0.20999999999999996,0.2234042553191489,medium,True,RbICl4,p4/mbm,p4/mbm,True,True,known_material,2IRbCl4-1,p4/mbm,2IRbCl4-1,3.6038306957424178,2.4755302332657725,0.0,Yes,278,3.85164213180542,True,2-4
RbIF4,2IRbCl4-1,RbICl4,p4/mbm,63,P4/mbm,Square (tp),3.6038306957424178,0.0,Yes,Cl→F,0.855,3.16,3.98,0.8199999999999998,0.79,0.42,0.37000000000000005,0.4683544303797469,high,True,RbIF4,p4/mbm,p4/mbm,True,True,known_material,2IRbF4-1,p4/mbm,2IRbF4-1,,3.1479544976904026,0.0,No,279,-0.1561741828918457,False,
RbIBr4,2IRbCl4-1,RbICl4,p4/mbm,63,P4/mbm,Square (tp),3.6038306957424178,0.0,Yes,Cl→Br,0.76,3.16,2.96,0.20000000000000018,0.79,0.94,0.1499999999999999,0.18987341772151886,medium,True,RbIBr4,p4/mbm,p4/mbm,False,False,new_composition,,,,,,,,280,3.2457499504089355,False,2-4
RbI5,2IRbCl4-1,RbICl4,p4/mbm,63,P4/mbm,Square (tp),3.6038306957424178,0.0,Yes,Cl→I,0.855,3.16,2.66,0.5,0.79,1.15,0.3599999999999999,0.4556962025316454,high,True,RbI5,p4/mbm,p4/mbm,False,False,new_composition,,,,,,,,281,2.890956401824951,False,2-4
BiPO4,2AsBiO4-1,BiAsO4,p2_1/m11,15,P2_1/m,Rectangular (op),4.599506980812205,0.05960084469092545,Yes,As→P,0.6,2.18,2.19,0.009999999999999787,1.14,0.98,0.15999999999999992,0.1403508771929824,low,False,BiPO4,p2_1/m11,p2_1/m11,True,True,known_material,2BiPO4-1,p2_1/m11,2BiPO4-1,4.96949337906136,3.3318614319666335,0.08120510124696405,Yes,282,4.988107681274414,True,4-6
NaBrF4,2BrKF4-1,KBrF4,p4/mbm,63,P4/mbm,Square (tp),5.160503542441187,0.06320680420435565,Yes,K→Na,0.865,0.82,0.93,0.1100000000000001,2.43,1.9,0.5300000000000002,0.21810699588477375,medium,True,NaBrF4,p4/mbm,p4/mbm,False,False,new_composition,,,,,,,,283,5.069770812988281,True,4-6
KClF4,2BrKF4-1,KBrF4,p4/mbm,63,P4/mbm,Square (tp),5.160503542441187,0.06320680420435565,Yes,Br→Cl,0.89,2.96,3.16,0.20000000000000018,0.94,0.79,0.1499999999999999,0.1595744680851063,medium,True,KClF4,p4/mbm,p4/mbm,True,True,known_material,2ClKF4-1,p4/mbm,2ClKF4-1,5.658228882379254,3.6559331154632657,0.0,Yes,284,4.711371898651123,True,4-6
CdAgF3,2AgCdBr3-1,CdAgBr3,p-31m,71,P-31m,Hexagonal (hp),3.456190735645555,0.0,Yes,Br→F,0.36,2.96,3.98,1.02,0.94,0.42,0.52,0.5531914893617021,high,True,CdAgF3,p-31m,p-31m,False,False,new_composition,,,,,,,,285,3.597805976867676,True,2-4
CdAgCl3,2AgCdBr3-1,CdAgBr3,p-31m,71,P-31m,Hexagonal (hp),3.456190735645555,0.0,Yes,Br→Cl,0.57,2.96,3.16,0.20000000000000018,0.94,0.79,0.1499999999999999,0.1595744680851063,medium,True,CdAgCl3,p-31m,p-31m,True,True,known_material,2AgCdCl3-1,p-31m,2AgCdCl3-1,4.055697705088616,2.6107863249092595,0.0,Yes,286,3.4414772987365723,True,2-4
CdAgI3,2AgCdBr3-1,CdAgBr3,p-31m,71,P-31m,Hexagonal (hp),3.456190735645555,0.0,Yes,Br→I,0.04,2.96,2.66,0.2999999999999998,0.94,1.15,0.20999999999999996,0.2234042553191489,medium,True,CdAgI3,p-31m,p-31m,True,True,known_material,2AgCdI3-1,p-31m,2AgCdI3-1,2.8162336624099162,1.833799671621517,0.027578199434525087,Yes,287,3.345613956451416,False,2-4
KClO3,2ClRbO3-1,RbClO3,p2_1/m11,15,P2_1/m,Rectangular (op),6.795183220703832,0.06181947680062842,Yes,Rb→K,0.885,0.82,0.82,0.0,2.65,2.43,0.21999999999999975,0.08301886792452821,low,False,KClO3,p2_1/m11,p2_1/m11,True,True,known_material,2ClKO3-1,p2_1/m11,2ClKO3-1,7.00366850108305,5.441482161252496,0.06648555661043716,Yes,288,7.188792705535889,True,6-8
LiClO3,2ClRbO3-1,RbClO3,p2_1/m11,15,P2_1/m,Rectangular (op),6.795183220703832,0.06181947680062842,Yes,Rb→Li,0.87,0.82,0.98,0.16000000000000003,2.65,1.67,0.98,0.369811320754717,high,True,LiClO3,p2_1/m11,p2_1/m11,False,False,new_composition,,,,,,,,289,7.1182355880737305,True,6-8
NaClO3,2ClRbO3-1,RbClO3,p2_1/m11,15,P2_1/m,Rectangular (op),6.795183220703832,0.06181947680062842,Yes,Rb→Na,0.87,0.82,0.93,0.1100000000000001,2.65,1.9,0.75,0.2830188679245283,medium,True,NaClO3,p2_1/m11,p2_1/m11,True,True,known_material,2ClNaO3-1,p2_1/m11,2ClNaO3-1,,5.17609420431444,0.09427851566195855,No,290,7.216965198516846,True,6-8
RbIO3,2ClRbO3-1,RbClO3,p2_1/m11,15,P2_1/m,Rectangular (op),6.795183220703832,0.06181947680062842,Yes,Cl→I,0.67,3.16,2.66,0.5,0.79,1.15,0.3599999999999999,0.4556962025316454,high,True,RbIO3,p2_1/m11,p2_1/m11,True,True,known_material,2IRbO3-1,p2_1/m11,2IRbO3-1,,3.2811297189229824,0.042316877859128965,No,291,4.829593181610107,True,4-6
RbBrO3,2ClRbO3-1,RbClO3,p2_1/m11,15,P2_1/m,Rectangular (op),6.795183220703832,0.06181947680062842,Yes,Cl→Br,0.82,3.16,2.96,0.20000000000000018,0.79,0.94,0.1499999999999999,0.18987341772151886,medium,True,RbBrO3,p2_1/m11,p2_1/m11,True,True,known_material,2BrRbO3-1,p2_1/m11,2BrRbO3-1,,,0.1461444616794491,Unknown,292,6.973233699798584,True,6-8
RbO3F,2ClRbO3-1,RbClO3,p2_1/m11,15,P2_1/m,Rectangular (op),6.795183220703832,0.06181947680062842,Yes,Cl→F,0.82,3.16,3.98,0.8199999999999998,0.79,0.42,0.37000000000000005,0.4683544303797469,high,True,RbO3F,p2_1/m11,p2_1/m11,False,False,new_composition,,,,,,,,293,5.632248401641846,True,4-6
CaAgF3,2AgCaCl3-1,CaAgCl3,p-31m,71,P-31m,Hexagonal (hp),4.977593596418084,5.378138823246559e-05,Yes,Cl→F,0.935,3.16,3.98,0.8199999999999998,0.79,0.42,0.37000000000000005,0.4683544303797469,high,True,CaAgF3,p-31m,p-31m,False,False,new_composition,,,,,,,,294,6.107631683349609,True,6-8
CaAgI3,2AgCaCl3-1,CaAgCl3,p-31m,71,P-31m,Hexagonal (hp),4.977593596418084,5.378138823246559e-05,Yes,Cl→I,0.87,3.16,2.66,0.5,0.79,1.15,0.3599999999999999,0.4556962025316454,high,True,CaAgI3,p-31m,p-31m,True,True,known_material,2AgCaI3-1,p-31m,2AgCaI3-1,3.6771717156280515,2.640815408141669,0.016425356043612817,Yes,295,3.0137720108032227,False,2-4
CaAgBr3,2AgCaCl3-1,CaAgCl3,p-31m,71,P-31m,Hexagonal (hp),4.977593596418084,5.378138823246559e-05,Yes,Cl→Br,0.885,3.16,2.96,0.20000000000000018,0.79,0.94,0.1499999999999999,0.18987341772151886,medium,True,CaAgBr3,p-31m,p-31m,True,True,known_material,2AgCaBr3-1,p-31m,2AgCaBr3-1,4.3869873792919325,3.1089748585060564,0.0014465910885025578,Yes,296,4.5472612380981445,True,4-6
MgAgCl3,2AgCaCl3-1,CaAgCl3,p-31m,71,P-31m,Hexagonal (hp),4.977593596418084,5.378138823246559e-05,Yes,Ca→Mg,0.92,1.0,1.31,0.31000000000000005,1.94,1.45,0.49,0.25257731958762886,medium,True,MgAgCl3,p-31m,p-31m,True,True,known_material,2AgMgCl3-1,p-31m,2AgMgCl3-1,4.903227086247984,3.3958102045692153,0.005753742195652478,Yes,297,5.026617050170898,True,4-6
BaAgCl3,2AgCaCl3-1,CaAgCl3,p-31m,71,P-31m,Hexagonal (hp),4.977593596418084,5.378138823246559e-05,Yes,Ca→Ba,0.845,1.0,0.89,0.10999999999999999,1.94,2.53,0.5899999999999999,0.3041237113402061,high,True,BaAgCl3,p-31m,p-31m,False,False,new_composition,,,,,,,,298,4.8075690269470215,True,4-6
BeAgCl3,2AgCaCl3-1,CaAgCl3,p-31m,71,P-31m,Hexagonal (hp),4.977593596418084,5.378138823246559e-05,Yes,Ca→Be,0.75,1.0,1.57,0.5700000000000001,1.94,1.12,0.8199999999999998,0.42268041237113396,high,True,BeAgCl3,p-31m,p-31m,False,False,new_composition,,,,,,,,299,4.764050006866455,True,4-6
RbMnBr3,2LiMnBr3-1,LiMnBr3,p-31m,71,P-31m,Hexagonal (hp),4.745187548083139,0.040271511757406134,Yes,Li→Rb,0.5,0.98,0.82,0.16000000000000003,1.67,2.65,0.98,0.5868263473053892,high,True,RbMnBr3,p-31m,p-31m,False,False,new_composition,,,,,,,,300,1.8365163803100586,False,0-2
CsMnBr3,2LiMnBr3-1,LiMnBr3,p-31m,71,P-31m,Hexagonal (hp),4.745187548083139,0.040271511757406134,Yes,Li→Cs,0.45,0.98,0.79,0.18999999999999995,1.67,2.98,1.31,0.784431137724551,high,True,CsMnBr3,p-31m,p-31m,False,False,new_composition,,,,,,,,301,2.1300785541534424,False,2-4
KMnBr3,2LiMnBr3-1,LiMnBr3,p-31m,71,P-31m,Hexagonal (hp),4.745187548083139,0.040271511757406134,Yes,Li→K,0.56,0.98,0.82,0.16000000000000003,1.67,2.43,0.7600000000000002,0.4550898203592816,high,True,KMnBr3,p-31m,p-31m,False,False,new_composition,,,,,,,,302,3.2379212379455566,False,2-4
LiMnCl3,2LiMnBr3-1,LiMnBr3,p-31m,71,P-31m,Hexagonal (hp),4.745187548083139,0.040271511757406134,Yes,Br→Cl,0.885,2.96,3.16,0.20000000000000018,0.94,0.79,0.1499999999999999,0.1595744680851063,medium,True,LiMnCl3,p-31m,p-31m,True,True,known_material,2LiMnCl3-1,p-31m,2LiMnCl3-1,5.383826679282638,2.2186778849070325,0.032962796714218,Yes,303,5.230655193328857,True,4-6
LiMnI3,2LiMnBr3-1,LiMnBr3,p-31m,71,P-31m,Hexagonal (hp),4.745187548083139,0.040271511757406134,Yes,Br→I,0.675,2.96,2.66,0.2999999999999998,0.94,1.15,0.20999999999999996,0.2234042553191489,medium,True,LiMnI3,p-31m,p-31m,True,True,known_material,2LiMnI3-1,p-31m,2LiMnI3-1,4.2103405037779496,1.623098100576363,0.05441236569238992,Yes,304,2.568265438079834,False,2-4
LiMnF3,2LiMnBr3-1,LiMnBr3,p-31m,71,P-31m,Hexagonal (hp),4.745187548083139,0.040271511757406134,Yes,Br→F,0.73,2.96,3.98,1.02,0.94,0.42,0.52,0.5531914893617021,high,True,LiMnF3,p-31m,p-31m,False,False,new_composition,,,,,,,,305,4.26141357421875,True,4-6
SrAgBr3,2AgCaBr3-1,CaAgBr3,p-31m,71,P-31m,Hexagonal (hp),4.3869873792919325,0.0014465910885025578,Yes,Ca→Sr,0.9,1.0,0.95,0.050000000000000044,1.94,2.19,0.25,0.1288659793814433,low,False,SrAgBr3,p-31m,p-31m,True,True,known_material,2AgSrBr3-1,p-31m,2AgSrBr3-1,4.414439219105152,3.1225520945722183,0.015331754409109522,Yes,306,3.8152365684509277,True,2-4
MgAgBr3,2AgCaBr3-1,CaAgBr3,p-31m,71,P-31m,Hexagonal (hp),4.3869873792919325,0.0014465910885025578,Yes,Ca→Mg,0.88,1.0,1.31,0.31000000000000005,1.94,1.45,0.49,0.25257731958762886,medium,True,MgAgBr3,p-31m,p-31m,True,True,known_material,2AgMgBr3-1,p-31m,2AgMgBr3-1,4.269294399239725,2.989180091553677,0.01098097541563714,Yes,307,4.252090930938721,True,4-6
BaAgBr3,2AgCaBr3-1,CaAgBr3,p-31m,71,P-31m,Hexagonal (hp),4.3869873792919325,0.0014465910885025578,Yes,Ca→Ba,0.71,1.0,0.89,0.10999999999999999,1.94,2.53,0.5899999999999999,0.3041237113402061,high,True,BaAgBr3,p-31m,p-31m,False,False,new_composition,,,,,,,,308,3.8108325004577637,True,2-4
CaAgCl3,2AgCaBr3-1,CaAgBr3,p-31m,71,P-31m,Hexagonal (hp),4.3869873792919325,0.0014465910885025578,Yes,Br→Cl,0.98,2.96,3.16,0.20000000000000018,0.94,0.79,0.1499999999999999,0.1595744680851063,medium,True,CaAgCl3,p-31m,p-31m,True,True,known_material,2AgCaCl3-1,p-31m,2AgCaCl3-1,4.9775935964180835,3.4716047201046134,5.378138823246559e-05,Yes,309,5.076634407043457,True,4-6
LiNO3,2CsNO3-1,CsNO3,p2_1/m11,15,P2_1/m,Rectangular (op),5.324298339270695,0.0,Yes,Cs→Li,0.855,0.79,0.98,0.18999999999999995,2.98,1.67,1.31,0.43959731543624164,high,True,LiNO3,p2_1/m11,p2_1/m11,False,False,new_composition,,,,,,,,310,4.161329746246338,True,4-6
KNO3,2CsNO3-1,CsNO3,p2_1/m11,15,P2_1/m,Rectangular (op),5.324298339270695,0.0,Yes,Cs→K,0.89,0.79,0.82,0.029999999999999916,2.98,2.43,0.5499999999999998,0.18456375838926167,medium,True,KNO3,p2_1/m11,p2_1/m11,True,True,known_material,2KNO3-1,p2_1/m11,2KNO3-1,5.260665088156969,3.166400739179675,0.008267535100522139,Yes,311,5.594686031341553,True,4-6
NaNO3,2CsNO3-1,CsNO3,p2_1/m11,15,P2_1/m,Rectangular (op),5.324298339270695,0.0,Yes,Cs→Na,0.88,0.79,0.93,0.14,2.98,1.9,1.08,0.36241610738255037,high,True,NaNO3,p2_1/m11,p2_1/m11,True,True,known_material,2NNaO3-2;2NNaO3-1,p2_1/m11;p2_111,2NNaO3-2,,2.976573911015189,0.02768690134687759,No,312,5.311688423156738,True,4-6
CsAsO3,2CsNO3-1,CsNO3,p2_1/m11,15,P2_1/m,Rectangular (op),5.324298339270695,0.0,Yes,N→As,0.705,3.04,2.18,0.8599999999999999,0.56,1.14,0.5799999999999998,1.0357142857142854,high,True,CsAsO3,p2_1/m11,p2_1/m11,False,False,new_composition,,,,,,,,313,6.375959396362305,True,6-8
CsPO3,2CsNO3-1,CsNO3,p2_1/m11,15,P2_1/m,Rectangular (op),5.324298339270695,0.0,Yes,N→P,0.715,3.04,2.19,0.8500000000000001,0.56,0.98,0.41999999999999993,0.7499999999999998,high,True,CsPO3,p2_1/m11,p2_1/m11,False,False,new_composition,,,,,,,,314,5.613558292388916,True,4-6
CsSbO3,2CsNO3-1,CsNO3,p2_1/m11,15,P2_1/m,Rectangular (op),5.324298339270695,0.0,Yes,N→Sb,0.625,3.04,2.05,0.9900000000000002,0.56,1.33,0.77,1.375,high,True,CsSbO3,p2_1/m11,p2_1/m11,False,False,new_composition,,,,,,,,315,6.9137372970581055,True,6-8
LiCdF3,2CdLiCl3-1,LiCdCl3,p-31m,71,P-31m,Hexagonal (hp),5.422771206052861,0.035453049291366764,Yes,Cl→F,0.755,3.16,3.98,0.8199999999999998,0.79,0.42,0.37000000000000005,0.4683544303797469,high,True,LiCdF3,p-31m,p-31m,False,False,new_composition,,,,,,,,316,6.242985248565674,True,6-8
LiCdI3,2CdLiCl3-1,LiCdCl3,p-31m,71,P-31m,Hexagonal (hp),5.422771206052861,0.035453049291366764,Yes,Cl→I,0.37,3.16,2.66,0.5,0.79,1.15,0.3599999999999999,0.4556962025316454,high,True,LiCdI3,p-31m,p-31m,True,True,known_material,2CdLiI3-1,p-31m,2CdLiI3-1,3.3762084124729976,2.4816457846465143,0.06866269789756582,Yes,317,2.5942392349243164,False,2-4
LiCdBr3,2CdLiCl3-1,LiCdCl3,p-31m,71,P-31m,Hexagonal (hp),5.422771206052861,0.035453049291366764,Yes,Cl→Br,0.81,3.16,2.96,0.20000000000000018,0.79,0.94,0.1499999999999999,0.18987341772151886,medium,True,LiCdBr3,p-31m,p-31m,True,True,known_material,2CdLiBr3-1,p-31m,2CdLiBr3-1,4.402416551650122,3.2863295558924386,0.03868142673461854,Yes,318,4.405820369720459,True,4-6
RbCdCl3,2CdLiCl3-1,LiCdCl3,p-31m,71,P-31m,Hexagonal (hp),5.422771206052861,0.035453049291366764,Yes,Li→Rb,0.865,0.98,0.82,0.16000000000000003,1.67,2.65,0.98,0.5868263473053892,high,True,RbCdCl3,p-31m,p-31m,False,False,new_composition,,,,,,,,319,4.6906280517578125,True,4-6
CsCdCl3,2CdLiCl3-1,LiCdCl3,p-31m,71,P-31m,Hexagonal (hp),5.422771206052861,0.035453049291366764,Yes,Li→Cs,0.7,0.98,0.79,0.18999999999999995,1.67,2.98,1.31,0.784431137724551,high,True,CsCdCl3,p-31m,p-31m,False,False,new_composition,,,,,,,,320,4.767836570739746,True,4-6
KCdCl3,2CdLiCl3-1,LiCdCl3,p-31m,71,P-31m,Hexagonal (hp),5.422771206052861,0.035453049291366764,Yes,Li→K,0.905,0.98,0.82,0.16000000000000003,1.67,2.43,0.7600000000000002,0.4550898203592816,high,True,KCdCl3,p-31m,p-31m,False,False,new_composition,,,,,,,,321,5.394475936889648,True,4-6
SrLiI3,2NaSrI3-1,NaSrI3,p-31m,71,P-31m,Hexagonal (hp),4.712225290689499,0.05515423417875383,Yes,Na→Li,0.9,0.93,0.98,0.04999999999999993,1.9,1.67,0.22999999999999998,0.12105263157894737,low,False,SrLiI3,p-31m,p-31m,False,False,new_composition,,,,,,,,322,4.986696243286133,True,4-6
CsSrI3,2NaSrI3-1,NaSrI3,p-31m,71,P-31m,Hexagonal (hp),4.712225290689499,0.05515423417875383,Yes,Na→Cs,0.685,0.93,0.79,0.14,1.9,2.98,1.08,0.568421052631579,high,True,CsSrI3,p-31m,p-31m,False,False,new_composition,,,,,,,,323,3.649662971496582,True,2-4
KSrI3,2NaSrI3-1,NaSrI3,p-31m,71,P-31m,Hexagonal (hp),4.712225290689499,0.05515423417875383,Yes,Na→K,0.72,0.93,0.82,0.1100000000000001,1.9,2.43,0.5300000000000002,0.2789473684210528,medium,True,KSrI3,p-31m,p-31m,False,False,new_composition,,,,,,,,324,3.89268159866333,True,2-4
NaSrF3,2NaSrI3-1,NaSrI3,p-31m,71,P-31m,Hexagonal (hp),4.712225290689499,0.05515423417875383,Yes,I→F,0.93,2.66,3.98,1.3199999999999998,1.15,0.42,0.73,0.6347826086956522,high,True,NaSrF3,p-31m,p-31m,False,False,new_composition,,,,,,,,325,9.1738862991333,True,8-10
NaSrCl3,2NaSrI3-1,NaSrI3,p-31m,71,P-31m,Hexagonal (hp),4.712225290689499,0.05515423417875383,Yes,I→Cl,0.81,2.66,3.16,0.5,1.15,0.79,0.3599999999999999,0.3130434782608695,high,True,NaSrCl3,p-31m,p-31m,False,False,new_composition,,,,,,,,326,7.578201770782471,True,6-8
NaSrBr3,2NaSrI3-1,NaSrI3,p-31m,71,P-31m,Hexagonal (hp),4.712225290689499,0.05515423417875383,Yes,I→Br,0.805,2.66,2.96,0.2999999999999998,1.15,0.94,0.20999999999999996,0.18260869565217389,medium,True,NaSrBr3,p-31m,p-31m,False,False,new_composition,,,,,,,,327,6.353784084320068,True,6-8
NaCaI3,2NaSrI3-1,NaSrI3,p-31m,71,P-31m,Hexagonal (hp),4.712225290689499,0.05515423417875383,Yes,Sr→Ca,0.9,0.95,1.0,0.050000000000000044,2.19,1.94,0.25,0.11415525114155252,low,False,NaCaI3,p-31m,p-31m,True,True,known_material,2CaNaI3-1,p-31m,2CaNaI3-1,4.678803649065653,3.7818130352365533,0.05939036707001346,Yes,328,4.874873638153076,True,4-6
NaBeI3,2NaSrI3-1,NaSrI3,p-31m,71,P-31m,Hexagonal (hp),4.712225290689499,0.05515423417875383,Yes,Sr→Be,0.93,0.95,1.57,0.6200000000000001,2.19,1.12,1.0699999999999998,0.48858447488584467,high,True,NaBeI3,p-31m,p-31m,False,False,new_composition,,,,,,,,329,4.950212001800537,True,4-6
BaNaI3,2NaSrI3-1,NaSrI3,p-31m,71,P-31m,Hexagonal (hp),4.712225290689499,0.05515423417875383,Yes,Sr→Ba,0.83,0.95,0.89,0.05999999999999994,2.19,2.53,0.33999999999999986,0.15525114155251135,medium,True,BaNaI3,p-31m,p-31m,False,False,new_composition,,,,,,,,330,4.466765880584717,True,4-6
BeAgBr3,2AgMgBr3-1,MgAgBr3,p-31m,71,P-31m,Hexagonal (hp),4.269294399239725,0.01098097541563714,Yes,Mg→Be,0.745,1.31,1.57,0.26,1.45,1.12,0.32999999999999985,0.22758620689655162,medium,True,BeAgBr3,p-31m,p-31m,False,False,new_composition,,,,,,,,331,4.103135585784912,True,4-6
MgAgI3,2AgMgBr3-1,MgAgBr3,p-31m,71,P-31m,Hexagonal (hp),4.269294399239725,0.01098097541563714,Yes,Br→I,0.785,2.96,2.66,0.2999999999999998,0.94,1.15,0.20999999999999996,0.2234042553191489,medium,True,MgAgI3,p-31m,p-31m,True,True,known_material,2AgMgI3-1,p-31m,2AgMgI3-1,3.6360877722849514,2.620652710573343,0.019565322430764365,Yes,332,2.781555652618408,False,2-4
MgAgF3,2AgMgBr3-1,MgAgBr3,p-31m,71,P-31m,Hexagonal (hp),4.269294399239725,0.01098097541563714,Yes,Br→F,0.82,2.96,3.98,1.02,0.94,0.42,0.52,0.5531914893617021,high,True,MgAgF3,p-31m,p-31m,False,False,new_composition,,,,,,,,333,5.943068981170654,True,4-6
KIO3,2ClKO3-1,KClO3,p2_1/m11,15,P2_1/m,Rectangular (op),7.00366850108305,0.06648555661043716,Yes,Cl→I,0.745,3.16,2.66,0.5,0.79,1.15,0.3599999999999999,0.4556962025316454,high,True,KIO3,p2_1/m11,p2_1/m11,True,True,known_material,2IKO3-1,p2_1/m11,2IKO3-1,,3.0705528695425537,0.04562328782377421,No,334,5.407940864562988,True,4-6
KBrO3,2ClKO3-1,KClO3,p2_1/m11,15,P2_1/m,Rectangular (op),7.00366850108305,0.06648555661043716,Yes,Cl→Br,0.77,3.16,2.96,0.20000000000000018,0.79,0.94,0.1499999999999999,0.18987341772151886,medium,True,KBrO3,p2_1/m11,p2_1/m11,True,True,known_material,2BrKO3-1,p2_1/m11,2BrKO3-1,,,0.1446140978470809,Unknown,335,6.990567684173584,True,6-8
KO3F,2ClKO3-1,KClO3,p2_1/m11,15,P2_1/m,Rectangular (op),7.00366850108305,0.06648555661043716,Yes,Cl→F,0.825,3.16,3.98,0.8199999999999998,0.79,0.42,0.37000000000000005,0.4683544303797469,high,True,KO3F,p2_1/m11,p2_1/m11,False,False,new_composition,,,,,,,,336,6.25687837600708,True,6-8
RbClO3,2ClKO3-1,KClO3,p2_1/m11,15,P2_1/m,Rectangular (op),7.00366850108305,0.06648555661043716,Yes,K→Rb,0.855,0.82,0.82,0.0,2.43,2.65,0.21999999999999975,0.0905349794238682,low,False,RbClO3,p2_1/m11,p2_1/m11,True,True,known_material,2ClRbO3-1,p2_1/m11,2ClRbO3-1,6.795183220703832,5.431976963473879,0.06181947680062842,Yes,337,6.75667142868042,True,6-8
SbPO3,2AsSbO3-1,SbAsO3,p11a,5,Pc,Oblique (mp),5.103340051266794,0.0,Yes,As→P,0.595,2.18,2.19,0.009999999999999787,1.14,0.98,0.15999999999999992,0.1403508771929824,low,False,SbPO3,p11a,p11a,True,True,known_material,2PSbO3-1,p11a,2PSbO3-1,,,0.17525289375861314,Unknown,338,4.180142879486084,True,4-6
